DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,DAYOFYEAR,TMAX,TMIN,TAVE,DHUMID,DSRAD,DPPT,SMAX,SMIN,S_AVE,WAVE
AWE01,2,1983,1,19,HQ01,19,-2.66,-5.02,-3.9,89.12,67.58,4.8,.,.,.,.
AWE01,2,1983,1,20,HQ01,20,-0.783,-4.05,-2.57,85.22,113.5,0,.,.,.,.
AWE01,2,1983,1,21,HQ01,21,0.864,-10.2,-4.29,75.11,226,0,.,.,.,.
AWE01,2,1983,1,22,HQ01,22,-1.28,-4.94,-3.09,90.09,54.07,0,.,.,.,.
AWE01,2,1983,1,23,HQ01,23,4.212,-5.61,-0.785,85.39,244.4,0,.,.,.,.
AWE01,2,1983,1,24,HQ01,24,2.016,-2.89,-0.423,88.32,72.58,0,.,.,.,.
AWE01,2,1983,1,25,HQ01,25,3.324,-1.74,-0.209,88.5,120.6,6,.,.,.,.
AWE01,2,1983,1,26,HQ01,26,-1.2,-11.2,-5.56,86.2,183.5,0,.,.,.,.
AWE01,2,1983,1,27,HQ01,27,-0.247,-16.5,-6.67,91.02,146.6,0,.,.,.,.
AWE01,2,1983,1,28,HQ01,28,6.036,-0.247,3.227,89.05,116.9,0,.,.,.,.
AWE01,2,1983,1,29,HQ01,29,4.057,-0.592,1.939,89.22,54.26,9.6,.,.,.,.
AWE01,2,1983,1,30,HQ01,30,1.785,-5.33,-0.953,90.59,69.12,3.3,.,.,.,.
AWE01,2,1983,1,31,HQ01,31,-0.17,-4.17,-2.41,89.63,105.6,3.5,.,.,.,.
AWE01,2,1983,2,1,HQ01,32,-3.7,-5.33,-4.6,92.31,95.6,12.5,.,.,.,.
AWE01,2,1983,2,2,HQ01,33,-3.97,-7.75,-5.53,88.6,128,0,.,.,.,.
AWE01,2,1983,2,3,HQ01,34,-5.61,-14.9,-9.51,72.02,304.9,0,.,.,.,.
AWE01,2,1983,2,4,HQ01,35,-1.05,-20.8,-9.36,79.26,239.7,0.5,.,.,.,.
AWE01,2,1983,2,5,HQ01,36,-0.438,-5.22,-2.81,90.99,123.9,3.5,.,.,.,.
AWE01,2,1983,2,6,HQ01,37,-5.02,-18.2,-9.4,80.91,306,0,.,.,.,.
AWE01,2,1983,2,7,HQ01,38,0.903,-19,-6.08,86.63,313.2,0,.,.,.,.
AWE01,2,1983,2,8,HQ01,39,4.406,-5.41,0.242,86.13,244.3,0,.,.,.,.
AWE01,2,1983,2,9,HQ01,40,4.328,-7.31,-2.93,86.06,195.4,0,.,.,.,.
AWE01,2,1983,2,10,HQ01,41,6.075,-1.7,0.967,88.97,176.5,0,.,.,.,.
AWE01,2,1983,2,11,HQ01,42,4.948,-0.323,1.025,89.8,142.8,0,.,.,.,.
AWE01,2,1983,2,12,HQ01,43,1.632,-1.05,0.252,89.89,144.1,0,.,.,.,.
AWE01,2,1983,2,13,HQ01,44,10.41,-0.208,4.605,81.02,323.5,0,.,.,.,.
AWE01,2,1983,2,14,HQ01,45,12.03,3.594,6.86,81.53,239.8,0,.,.,.,.
AWE01,2,1983,2,15,HQ01,46,6.817,0.634,4.555,88,75.46,0.3,.,.,.,.
AWE01,2,1983,2,16,HQ01,47,16.29,-2.66,5.693,71.13,333.8,0,.,.,.,.
AWE01,2,1983,2,17,HQ01,48,15.99,0.979,7.101,72.8,227,0,.,.,.,.
AWE01,2,1983,2,18,HQ01,49,15.56,-0.285,7.28,75.95,290.3,0,.,.,.,.
AWE01,2,1983,2,19,HQ01,50,18.83,6.817,11.72,66.25,232,0,.,.,.,.
AWE01,2,1983,2,20,HQ01,51,12.52,3.71,7.878,82.33,36.04,3.5,.,.,.,.
AWE01,2,1983,2,21,HQ01,52,5.958,1.555,3.625,87.44,69.59,0.5,.,.,.,.
AWE01,2,1983,2,22,HQ01,53,10.7,-2.16,4.707,86.18,176.9,0,.,.,.,.
AWE01,2,1983,2,23,HQ01,54,15.52,-3.28,4.662,76.32,291.6,0,.,.,.,.
AWE01,2,1983,2,24,HQ01,55,6.465,-6.12,1.719,81.39,102.7,0,.,.,.,.
AWE01,2,1983,2,25,HQ01,56,4.096,-5.76,0.252,72.93,182.2,0,.,.,.,.
AWE01,2,1983,2,26,HQ01,57,14.38,1.555,7.124,54.77,313.7,0,.,.,.,.
AWE01,2,1983,2,27,HQ01,58,15.73,2.669,7.837,42.33,317.7,0,.,.,.,.
AWE01,2,1983,2,28,HQ01,59,19.1,1.593,9.35,43.88,357.4,0,.,.,.,.
AWE01,2,1983,3,1,HQ01,60,21.42,0.404,11.68,48.71,332.5,0,.,.,.,.
AWE01,2,1983,3,2,HQ01,61,25.1,1.901,13.95,58.43,341.1,0,.,.,.,.
AWE01,2,1983,3,3,HQ01,62,22.72,13.14,17.09,68.11,215.4,1,.,.,.,.
AWE01,2,1983,3,4,HQ01,63,18.3,12.44,14.53,81.62,130.4,15,.,.,.,.
AWE01,2,1983,3,5,HQ01,64,20.11,10.7,14,76.62,358,1.5,.,.,.,.
AWE01,2,1983,3,6,HQ01,65,14.38,5.025,10.56,80.18,128.6,0,.,.,.,.
AWE01,2,1983,3,7,HQ01,66,7.523,1.286,4.072,70.5,132.1,0,.,.,.,.
AWE01,2,1983,3,8,HQ01,67,7.523,-2.12,1.995,66.06,253.6,0,.,.,.,.
AWE01,2,1983,3,9,HQ01,68,7.719,-3.51,0.394,55.11,414.6,0,.,.,.,.
AWE01,2,1983,3,10,HQ01,69,4.793,-8.6,-2.6,61.6,437.1,0,.,.,.,.
AWE01,2,1983,3,11,HQ01,70,10.37,-11,-0.751,63.58,438,0,.,.,.,.
AWE01,2,1983,3,12,HQ01,71,20.06,-2.28,7.908,54.1,408.1,0,.,.,.,.
AWE01,2,1983,3,13,HQ01,72,19.65,2.592,10.68,58.51,351.5,0,.,.,.,.
AWE01,2,1983,3,14,HQ01,73,22.48,1.171,11.61,68.22,384.9,0,.,.,.,.
AWE01,2,1983,3,15,HQ01,74,22.28,4.173,13.04,77.2,207.9,0,.,.,.,.
AWE01,2,1983,3,16,HQ01,75,4.173,1.824,2.763,88.98,61.81,0,.,.,.,.
AWE01,2,1983,3,17,HQ01,76,5.103,0.289,1.872,86.07,108.8,0,.,.,.,.
AWE01,2,1983,3,18,HQ01,77,3.247,-0.017,1.524,88.2,64.38,0,.,.,.,.
AWE01,2,1983,3,19,HQ01,78,2.093,-1.32,0.738,89.38,75.46,5.4,.,.,.,.
AWE01,2,1983,3,20,HQ01,79,0.097,-6.67,-2.29,85.42,176.3,1,.,.,.,.
AWE01,2,1983,3,21,HQ01,80,4.522,-7.99,-2.34,71.79,458.6,0,.,.,.,.
AWE01,2,1983,3,22,HQ01,81,6.544,-10.8,-0.883,62.39,390.6,0,.,.,.,.
AWE01,2,1983,3,23,HQ01,82,8.31,-2.35,2.92,61.34,271.1,0,.,.,.,.
AWE01,2,1983,3,24,HQ01,83,7.405,1.133,4.117,63.22,154.8,0,.,.,.,.
AWE01,2,1983,3,25,HQ01,84,5.997,2.439,4.545,74.89,51.88,7.8,.,.,.,.
AWE01,2,1983,3,26,HQ01,85,5.958,0.212,4.217,88.52,33.51,26.2,.,.,.,.
AWE01,2,1983,3,27,HQ01,86,4.019,-0.208,1.21,83.27,170.8,1.2,.,.,.,.
AWE01,2,1983,3,28,HQ01,87,9.93,-4.32,3.458,70.22,435.4,0,.,.,.,.
AWE01,2,1983,3,29,HQ01,88,6.348,2.362,4.582,84.56,93.2,0.5,.,.,.,.
AWE01,2,1983,3,30,HQ01,89,14.09,4.289,7.755,76.43,310.6,0,.,.,.,.
AWE01,2,1983,3,31,HQ01,90,22.77,5.88,13.41,61.48,453,5.3,.,.,.,.
AWE01,2,1983,4,1,HQ01,91,12.4,2.785,5.578,83.57,50.95,24.2,.,.,.,.
AWE01,2,1983,4,2,HQ01,92,6.778,0.979,3.64,79.68,158.1,0,.,.,.,.
AWE01,2,1983,4,3,HQ01,93,7.131,-2.05,2.437,80.52,185.2,0,.,.,.,.
AWE01,2,1983,4,4,HQ01,94,3.324,0.174,1.791,87.9,90.5,12.2,.,.,.,.
AWE01,2,1983,4,5,HQ01,95,2.246,0.174,1.183,87.52,78.54,11.3,.,.,.,.
AWE01,2,1983,4,6,HQ01,96,7.131,-2.01,2.866,78.72,203.5,0,.,.,.,.
AWE01,2,1983,4,7,HQ01,97,12.6,-5.29,4.302,63.72,473.7,0,.,.,.,.
AWE01,2,1983,4,8,HQ01,98,7.013,0.097,2.784,78.03,166.2,5,.,.,.,.
AWE01,2,1983,4,9,HQ01,99,7.602,0.174,2.667,84.95,147.7,4.5,.,.,.,.
AWE01,2,1983,4,10,HQ01,100,14.93,0.979,7.016,60.13,563.5,0,.,.,.,.
AWE01,2,1983,4,11,HQ01,101,19.56,2.323,11.59,51.44,496.1,5,.,.,.,.
AWE01,2,1983,4,12,HQ01,102,19.42,4.289,12.33,72.07,415.7,0.8,.,.,.,.
AWE01,2,1983,4,13,HQ01,103,4.987,-1.32,2.664,85.26,117.1,1.3,.,.,.,.
AWE01,2,1983,4,14,HQ01,104,7.877,-3.01,1.473,64.07,468.3,0,.,.,.,.
AWE01,2,1983,4,15,HQ01,105,15.35,-5.57,6.195,46.86,576,0,.,.,.,.
AWE01,2,1983,4,16,HQ01,106,17.06,-1.01,8.49,54.11,568.2,0,.,.,.,.
AWE01,2,1983,4,17,HQ01,107,24.37,0.979,10.61,52.09,487.5,0,.,.,.,.
AWE01,2,1983,4,18,HQ01,108,12.6,0.174,4.958,66.06,498,0,.,.,.,.
AWE01,2,1983,4,19,HQ01,109,13.63,0.174,5.903,54.22,396.7,0,.,.,.,.
AWE01,2,1983,4,20,HQ01,110,17.06,0.634,9.22,66.16,362,0,.,.,.,.
AWE01,2,1983,4,21,HQ01,111,12.27,8.23,9.4,82.13,81.3,13.5,.,.,.,.
AWE01,2,1983,4,22,HQ01,112,11.91,7.798,10.03,83.18,99.3,0,.,.,.,.
AWE01,2,1983,4,23,HQ01,113,19.78,6.426,12.81,51.41,585.6,0,.,.,.,.
AWE01,2,1983,4,24,HQ01,114,20.29,-1.39,10.45,46.42,609.4,0,.,.,.,.
AWE01,2,1983,4,25,HQ01,115,26.26,4.909,16.91,39.26,580.5,0,.,.,.,.
AWE01,2,1983,4,26,HQ01,116,27.31,13.26,20.27,35.96,564.7,0,.,.,.,.
AWE01,2,1983,4,27,HQ01,117,13.88,8.19,10.06,67.09,38.26,23.8,.,.,.,.
AWE01,2,1983,4,28,HQ01,118,17.11,8.07,12.13,77.22,261.5,0,.,.,.,.
AWE01,2,1983,4,29,HQ01,119,20.01,10.74,14.59,75.88,208.8,0,.,.,.,.
AWE01,2,1983,4,30,HQ01,120,21.46,11.18,15.51,70.87,476.4,1.2,.,.,.,.
AWE01,2,1983,5,1,HQ01,121,24.94,8.15,16.32,63.64,466.6,0,.,.,.,.
AWE01,2,1983,5,2,HQ01,122,13.96,6.661,9.56,66.65,290.5,0,.,.,.,.
AWE01,2,1983,5,3,HQ01,123,21.18,6.817,13.07,51.01,623,0,.,.,.,.
AWE01,2,1983,5,4,HQ01,124,22.62,8.193,15.07,44.36,461.9,0,.,.,.,.
AWE01,2,1983,5,5,HQ01,125,28.61,13.09,20.81,40,554.4,0.5,.,.,.,.
AWE01,2,1983,5,6,HQ01,126,31.45,13.63,20.96,43.62,605.8,0,.,.,.,.
AWE01,2,1983,5,7,HQ01,127,20.48,7.719,13.9,61.28,284.1,0,.,.,.,.
AWE01,2,1983,5,8,HQ01,128,20.66,0.481,11.73,48.51,638,0,.,.,.,.
AWE01,2,1983,5,9,HQ01,129,23.97,8.27,15.92,49.05,598,0,.,.,.,.
AWE01,2,1983,5,10,HQ01,130,25.46,10.49,17.75,54.14,480.3,0,.,.,.,.
AWE01,2,1983,5,11,HQ01,131,23.86,13.67,18.54,73.01,279.7,26.6,.,.,.,.
AWE01,2,1983,5,12,HQ01,132,25.68,14.05,19.02,70.66,367,0,.,.,.,.
AWE01,2,1983,5,13,HQ01,133,19.78,10.33,14.33,77.59,292.6,30,.,.,.,.
AWE01,2,1983,5,14,HQ01,134,11.38,1.056,7.571,83.11,134.9,0,.,.,.,.
AWE01,2,1983,5,15,HQ01,135,17.28,0.251,9.25,61.61,612.4,0,.,.,.,.
AWE01,2,1983,5,16,HQ01,136,20.71,1.286,12.96,50.5,648.8,0,.,.,.,.
AWE01,2,1983,5,17,HQ01,137,17.24,9.1,13,68.37,111.3,18.6,.,.,.,.
AWE01,2,1983,5,18,HQ01,138,18.83,10.13,13.47,75.55,262.8,0.5,.,.,.,.
AWE01,2,1983,5,19,HQ01,139,20.71,7.641,13.79,69.09,523.5,0,.,.,.,.
AWE01,2,1983,5,20,HQ01,140,14.67,7.013,11.81,81.56,89.1,26.2,.,.,.,.
AWE01,2,1983,5,21,HQ01,141,17.76,10.33,13.95,78.47,206.8,8,.,.,.,.
AWE01,2,1983,5,22,HQ01,142,22.52,6.817,14.98,66.77,519.6,0,.,.,.,.
AWE01,2,1983,5,23,HQ01,143,24.53,3.864,15.14,56.17,670.1,0,.,.,.,.
AWE01,2,1983,5,24,HQ01,144,29.85,13.22,21.44,54.85,642.9,6,.,.,.,.
AWE01,2,1983,5,25,HQ01,145,22.43,9.42,16.47,60.61,615.3,0,.,.,.,.
AWE01,2,1983,5,26,HQ01,146,26.48,7.602,18.22,60.07,592.3,0,.,.,.,.
AWE01,2,1983,5,27,HQ01,147,31.83,14.42,23.1,58.6,524.7,0,.,.,.,.
AWE01,2,1983,5,28,HQ01,148,30.21,14.09,22.34,56.25,626.1,0,.,.,.,.
AWE01,2,1983,5,29,HQ01,149,22.62,7.287,16.23,48.81,669.3,0,.,.,.,.
AWE01,2,1983,5,30,HQ01,150,19.74,5.181,12.14,61.26,416.7,0,.,.,.,.
AWE01,2,1983,5,31,HQ01,151,20.48,3.016,11.95,62.8,548.8,0,.,.,.,.
AWE01,2,1983,6,1,HQ01,152,20.66,3.401,13.6,59.09,259.4,0,.,.,.,.
AWE01,2,1983,6,2,HQ01,153,18.88,13.88,17.17,73.91,117.8,0,.,.,.,.
AWE01,2,1983,6,3,HQ01,154,26.7,10.7,20.12,67.61,607.6,10,.,.,.,.
AWE01,2,1983,6,4,HQ01,155,29.37,8.35,19.83,58.44,660.2,0,.,.,.,.
AWE01,2,1983,6,5,HQ01,156,18.38,7.444,14.39,74.13,196.5,1.2,.,.,.,.
AWE01,2,1983,6,6,HQ01,157,23.36,4.173,14.96,53.24,652.3,0,.,.,.,.
AWE01,2,1983,6,7,HQ01,158,26.21,8.62,18.34,50.84,577.6,0,.,.,.,.
AWE01,2,1983,6,8,HQ01,159,28.32,10.61,20.13,49.84,664.1,0,.,.,.,.
AWE01,2,1983,6,9,HQ01,160,30.15,16.46,23.15,50.56,624.1,0,.,.,.,.
AWE01,2,1983,6,10,HQ01,161,22.33,17.41,19.54,71.49,166,12.4,.,.,.,.
AWE01,2,1983,6,11,HQ01,162,24.73,17.06,20.43,71.35,283.8,0,.,.,.,.
AWE01,2,1983,6,13,HQ01,164,27.47,14.38,21.22,68.3,278.9,28.7,.,.,.,.
AWE01,2,1983,6,14,HQ01,165,26.05,11.87,18.81,63,671.4,0,.,.,.,.
AWE01,2,1983,6,15,HQ01,166,30.15,13.3,22.1,52.27,681.4,0,.,.,.,.
AWE01,2,1983,6,16,HQ01,167,27.7,15.43,21.65,53.93,466.9,0,.,.,.,.
AWE01,2,1983,6,17,HQ01,168,28.73,16.37,23.05,56.38,630.5,0,.,.,.,.
AWE01,2,1983,6,18,HQ01,169,30.09,16.93,22.41,68.27,471.8,4.4,.,.,.,.
AWE01,2,1983,6,19,HQ01,170,31.96,19.15,25.57,63.45,634.4,0,.,.,.,.
AWE01,2,1983,6,20,HQ01,171,31.96,20.71,26.37,60.79,632.8,0,.,.,.,.
AWE01,2,1983,6,21,HQ01,172,31.51,20.62,26.14,61.17,650.5,0,.,.,.,.
AWE01,2,1983,6,22,HQ01,173,32.87,19.78,26.11,60.13,656,0,.,.,.,.
AWE01,2,1983,6,23,HQ01,174,31.51,16.89,25.06,60.09,609.6,0,.,.,.,.
AWE01,2,1983,6,24,HQ01,175,30.7,17.02,24.19,64.52,553.5,1.6,.,.,.,.
AWE01,2,1983,6,25,HQ01,176,30.39,18.56,23.17,70.16,459.3,3.8,.,.,.,.
AWE01,2,1983,6,26,HQ01,177,27.08,18.47,22.71,72.49,303.9,2.2,.,.,.,.
AWE01,2,1983,6,27,HQ01,178,28.09,16.46,21.33,71.83,397.6,5.6,.,.,.,.
AWE01,2,1983,6,28,HQ01,179,29.37,17.9,22.19,70.41,439,10.8,.,.,.,.
AWE01,2,1983,6,29,HQ01,180,30.52,17.41,22.82,68.39,419.7,3.2,.,.,.,.
AWE01,2,1983,6,30,HQ01,181,34.36,20.52,27.43,56.6,651.2,0,.,.,.,.
AWE01,2,1983,7,1,HQ01,182,34.43,23.11,28.88,58.15,631.8,0,.,.,.,.
AWE01,2,1983,7,2,HQ01,183,33.27,22.14,27.68,63.4,621.6,0,.,.,.,.
AWE01,2,1983,7,3,HQ01,184,35.77,20.71,28.77,55.08,628.2,0,.,.,.,.
AWE01,2,1983,7,4,HQ01,185,29.31,14.42,22.02,55.17,512.6,1.7,.,.,.,.
AWE01,2,1983,7,5,HQ01,186,29.25,13.26,21.21,58.3,624.1,0,.,.,.,.
AWE01,2,1983,7,6,HQ01,187,29.55,14.34,22.28,57.56,665.7,0,.,.,.,.
AWE01,2,1983,7,7,HQ01,188,30.7,18.03,24.52,54.78,662,0,.,.,.,.
AWE01,2,1983,7,8,HQ01,189,31.64,18.16,24.94,52.92,660,0,.,.,.,.
AWE01,2,1983,7,9,HQ01,190,32.48,17.9,25.09,49.86,663.9,0,.,.,.,.
AWE01,2,1983,7,10,HQ01,191,34.15,18.88,26.52,46.91,653.9,0,.,.,.,.
AWE01,2,1983,7,11,HQ01,192,35.92,20.06,27.64,47.25,575.9,0,.,.,.,.
AWE01,2,1983,7,12,HQ01,193,35.77,17.68,26.82,51.85,605.4,0,.,.,.,.
AWE01,2,1983,7,13,HQ01,194,33.47,20.8,26.94,51.27,599.6,0,.,.,.,.
AWE01,2,1983,7,14,HQ01,195,32.74,22.28,26.17,52.28,409.9,0,.,.,.,.
AWE01,2,1983,7,15,HQ01,196,30.52,20.15,24.88,61.06,442.8,0,.,.,.,.
AWE01,2,1983,7,16,HQ01,197,31.01,20.76,25.5,60.16,368.8,0,.,.,.,.
AWE01,2,1983,7,17,HQ01,198,33.61,20.48,26.76,56.03,549.5,0,.,.,.,.
AWE01,2,1983,7,18,HQ01,199,37.86,23.16,30.15,47.19,618,0,.,.,.,.
AWE01,2,1983,7,19,HQ01,200,39.36,24.48,30.94,38.71,631.2,0,.,.,.,.
AWE01,2,1983,7,20,HQ01,201,38.25,23.91,31.01,35.13,638.9,0,.,.,.,.
AWE01,2,1983,7,21,HQ01,202,38.64,24.37,30.84,30.15,624.9,0,.,.,.,.
AWE01,2,1983,7,22,HQ01,203,39.68,23.56,31.29,26.47,624.8,0,.,.,.,.
AWE01,2,1983,7,23,HQ01,204,40.51,23.41,31.52,26.27,614.4,0,.,.,.,.
AWE01,2,1983,7,24,HQ01,205,36.58,21.09,26.61,51.22,551.1,0,.,.,.,.
AWE01,2,1983,7,25,HQ01,206,32.67,16.89,24.4,46.47,637.9,0,.,.,.,.
AWE01,2,1983,7,26,HQ01,207,34.02,17.37,26.33,48.61,600,0,.,.,.,.
AWE01,2,1983,7,27,HQ01,208,41.78,24.58,32.93,28.5,598.2,0,.,.,.,.
AWE01,2,1983,7,28,HQ01,209,41.35,24.17,32.8,21.27,593.5,0,.,.,.,.
AWE01,2,1983,7,29,HQ01,210,38.88,23.41,30.19,34.96,566.8,0,.,.,.,.
AWE01,2,1983,7,30,HQ01,211,37.86,22.09,29.43,38.3,583.4,0,.,.,.,.
AWE01,2,1983,7,31,HQ01,212,37.18,20.62,28.56,37.5,615,4,.,.,.,.
AWE01,2,1983,8,1,HQ01,213,39.77,19.28,30.34,32.47,542.4,0,.,.,.,.
AWE01,2,1983,8,2,HQ01,214,40.59,24.99,32.22,21.77,581.7,0,.,.,.,.
AWE01,2,1983,8,3,HQ01,215,40.09,24.32,31.73,16.03,611.8,0,.,.,.,.
AWE01,2,1983,8,4,HQ01,216,37.63,25.52,30.42,13.73,405.3,0,.,.,.,.
AWE01,2,1983,8,5,HQ01,217,39.36,25.1,31.01,15.37,560,0,.,.,.,.
AWE01,2,1983,8,6,HQ01,218,33.47,20.99,26.66,39.95,184.5,1.9,.,.,.,.
AWE01,2,1983,8,7,HQ01,219,35.34,20.01,26.5,54.21,551.5,0,.,.,.,.
AWE01,2,1983,8,8,HQ01,220,36.5,17.68,27.41,38.1,596.2,0,.,.,.,.
AWE01,2,1983,8,9,HQ01,221,38.33,20.25,29.48,27.45,571.8,0,.,.,.,.
AWE01,2,1983,8,10,HQ01,222,38.8,23.11,30.92,21.62,537.6,0,.,.,.,.
AWE01,2,1983,8,11,HQ01,223,35.34,19.83,28.27,28.78,583.7,0,.,.,.,.
AWE01,2,1983,8,12,HQ01,224,34.5,15.18,25,35.06,604.1,0,.,.,.,.
AWE01,2,1983,8,13,HQ01,225,36.8,17.24,26.76,32.96,550.8,0,.,.,.,.
AWE01,2,1983,8,14,HQ01,226,35.7,20.71,26.53,36.15,329.6,1,.,.,.,.
AWE01,2,1983,8,15,HQ01,227,39.93,23.81,31.06,19.96,516.7,0,.,.,.,.
AWE01,2,1983,8,16,HQ01,228,43.2,26.64,33.88,12.47,528.7,0,.,.,.,.
AWE01,2,1983,8,17,HQ01,229,43.02,26.86,33.89,13.3,574.7,0,.,.,.,.
AWE01,2,1983,8,18,HQ01,230,39.44,25.52,31.81,16.07,569.7,0,.,.,.,.
AWE01,2,1983,8,19,HQ01,231,37.18,22.92,29.77,21.96,565.3,0,.,.,.,.
AWE01,2,1983,8,20,HQ01,232,29.61,22.14,24.73,58.08,190.1,10.1,.,.,.,.
AWE01,2,1983,8,21,HQ01,233,38.33,22.92,29.29,38.9,517.8,0,.,.,.,.
AWE01,2,1983,8,22,HQ01,234,33.88,22.92,27.49,44.99,349.5,0,.,.,.,.
AWE01,2,1983,8,23,HQ01,235,37.18,20.85,27.53,40.11,470,10.5,.,.,.,.
AWE01,2,1983,8,24,HQ01,236,37.48,22.09,29.39,29.87,541.1,0,.,.,.,.
AWE01,2,1983,8,25,HQ01,237,39.68,23.56,30.95,21.35,529.8,0,.,.,.,.
AWE01,2,1983,8,26,HQ01,238,40.18,23.31,31.38,21.14,546.2,0,.,.,.,.
AWE01,2,1983,8,27,HQ01,239,39.28,21.75,29.14,29.44,452.7,0,.,.,.,.
AWE01,2,1983,8,28,HQ01,240,37.94,22.14,28.63,29.17,421.9,0,.,.,.,.
AWE01,2,1983,8,29,HQ01,241,34.78,22.09,27.51,37.96,349.7,0,.,.,.,.
AWE01,2,1983,8,30,HQ01,242,33.61,23.36,27.65,39.91,304.9,0,.,.,.,.
AWE01,2,1983,8,31,HQ01,243,34.36,18.61,25.42,55.64,408.4,0,.,.,.,.
AWE01,2,1983,9,1,HQ01,244,35.06,14.51,25.11,59.81,529.3,0,.,.,.,.
AWE01,2,1983,9,2,HQ01,245,36.88,16.72,27.16,46.17,528.3,0,.,.,.,.
AWE01,2,1983,9,3,HQ01,246,36.8,19.83,27.72,38.42,525.7,0,.,.,.,.
AWE01,2,1983,9,4,HQ01,247,38.49,20.99,29.38,42.73,403.9,0,.,.,.,.
AWE01,2,1983,9,5,HQ01,248,35.41,20.2,28.24,55.46,417.2,0,.,.,.,.
AWE01,2,1983,9,6,HQ01,249,30.46,15.35,24.63,53.46,444.9,0,.,.,.,.
AWE01,2,1983,9,7,HQ01,250,34.78,13.47,25.55,56.96,422,0,.,.,.,.
AWE01,2,1983,9,8,HQ01,251,37.56,24.78,30.2,53.15,494.9,0,.,.,.,.
AWE01,2,1983,9,9,HQ01,252,36.8,22.92,29.26,52.53,488.2,0,.,.,.,.
AWE01,2,1983,9,10,HQ01,253,34.36,18.34,25.85,61.51,307.7,0,.,.,.,.
AWE01,2,1983,9,11,HQ01,254,29.31,17.46,22.24,66.53,333.2,0,.,.,.,.
AWE01,2,1983,9,12,HQ01,255,25.52,14.21,18.94,74.81,314.9,31,.,.,.,.
AWE01,2,1983,9,13,HQ01,256,23.97,8.54,15.89,70.29,502.8,0,.,.,.,.
AWE01,2,1983,9,14,HQ01,257,25.41,11.54,19.15,62.59,472.6,5.9,.,.,.,.
AWE01,2,1983,9,15,HQ01,258,29.85,11.58,20.6,76.67,400.8,0.3,.,.,.,.
AWE01,2,1983,9,16,HQ01,259,27.87,7.523,18.32,71.29,485,0,.,.,.,.
AWE01,2,1983,9,17,HQ01,260,34.29,20.43,27.74,63.37,437.1,0,.,.,.,.
AWE01,2,1983,9,18,HQ01,261,32.15,21.18,26.08,69.56,392,0,.,.,.,.
AWE01,2,1983,9,19,HQ01,262,29.08,12.6,24.78,76.43,449.1,20,.,.,.,.
AWE01,2,1983,9,20,HQ01,263,13.34,0.596,8.18,79.14,306.3,8,.,.,.,.
AWE01,2,1983,9,21,HQ01,264,18.25,-0.247,8.81,63.35,479.7,0,.,.,.,.
AWE01,2,1983,9,22,HQ01,265,16.46,-0.132,9.47,65.36,413.9,0,.,.,.,.
AWE01,2,1983,9,23,HQ01,266,19.74,-2.05,10,58.91,471.4,0,.,.,.,.
AWE01,2,1983,9,24,HQ01,267,26,12.32,18.87,54.79,376.9,0,.,.,.,.
AWE01,2,1983,9,25,HQ01,268,29.79,11.75,20.83,61.55,432.7,0,.,.,.,.
AWE01,2,1983,9,26,HQ01,269,31.58,7.641,19.46,67.57,450.2,0,.,.,.,.
AWE01,2,1983,9,27,HQ01,270,33.34,16.93,24.04,64.13,405.5,0,.,.,.,.
AWE01,2,1983,9,28,HQ01,271,30.46,19.74,24.24,59.53,312.2,0,.,.,.,.
AWE01,2,1983,9,29,HQ01,272,29.85,17.99,22.99,61.32,379.9,0,.,.,.,.
AWE01,2,1983,9,30,HQ01,273,29.43,16.93,21.79,57.45,383.9,0,.,.,.,.
AWE01,2,1983,10,1,HQ01,274,31.45,16.72,23.78,54.95,396.2,0,.,.,.,.
AWE01,2,1983,10,2,HQ01,275,31.9,20.25,25.44,55.91,364.4,0,.,.,.,.
AWE01,2,1983,10,3,HQ01,276,25.1,13.59,19.96,71.85,253.3,0,.,.,.,.
AWE01,2,1983,10,4,HQ01,277,22.57,5.686,14.05,80.27,322,2.8,.,.,.,.
AWE01,2,1983,10,5,HQ01,278,27.87,4.367,15.97,61.98,404.7,0,.,.,.,.
AWE01,2,1983,10,6,HQ01,279,22.97,11.38,16.04,63.08,234.8,0,.,.,.,.
AWE01,2,1983,10,7,HQ01,280,23.41,12.36,17.81,81.09,208.7,0,.,.,.,.
AWE01,2,1983,10,8,HQ01,281,18.92,10.25,15.15,71.12,262.5,0,.,.,.,.
AWE01,2,1983,10,9,HQ01,282,19.42,11.18,14.6,86.11,158,0,.,.,.,.
AWE01,2,1983,10,10,HQ01,283,25.84,14.38,18.17,78.35,180.7,8,.,.,.,.
AWE01,2,1983,10,11,HQ01,284,16.93,1.632,12.34,89.57,80.3,48.4,.,.,.,.
AWE01,2,1983,10,12,HQ01,285,13.34,1.401,6.994,77.98,367,0,.,.,.,.
AWE01,2,1983,10,13,HQ01,286,15.01,0.327,6.893,75.93,362.9,0,.,.,.,.
AWE01,2,1983,10,14,HQ01,287,24.12,3.826,15.18,63.45,368.8,0,.,.,.,.
AWE01,2,1983,10,15,HQ01,288,24.63,12.23,18.13,71.48,317.9,0.6,.,.,.,.
AWE01,2,1983,10,16,HQ01,289,19.97,10.01,13.81,74.92,279.5,0,.,.,.,.
